slice,cluster_in_slice,global_cluster_index,status,point_source,selection_method,selected_y,selected_x,raw_peak_y,raw_peak_x,selected_global_x,latitude,longitude,amplitude_K,target_wavelength_km,target_dominant_angle_deg,target_bearing_deg,target_true_angle_deg,temperature_K,u_navgem_m_per_s,v_navgem_m_per_s,NN_or_N2_navgem,intrinsic_speed_c_minus_w_m_per_s,m2_1_per_m2,lambda_z_km,New_MF_m2_s2,New_MF_u_m2_s2,New_MF_v_m2_s2,MF_m2_s2,MFz_m2_s2,MFm_m2_s2,finite_pixels,phase_speed_m_per_s,phase_speed_error_m_per_s,phase_direction,phase_avg_wavelength_km,phase_avg_wavelength_error_km,phase_avg_angle_deg,phase_avg_angle_error_deg,phase_closest_frame,phase_closest_distance_km,phase_fit_sse,excluded_from_mf_sums_sse_gt_threshold,phase_summary_csv,phase_output_dir,plot_path,file,orbit_tag,orbit_id,version,error_message
6,5,10,ok,saved representative point,0,198,584,198,584,4184,29.68088150024414,-94.15831756591797,2.941431760787964,24.0,79.99999767274336,313.9835510253906,33.98356246948242,159.22000122070312,-1.8542040586471558,-37.36512756347656,0.000534652266651392,-60.14551233563685,1.4779677410284866e-07,16.34358743844784,19.698399773378373,-16.333875647246447,-11.010515881289246,16.1099796295166,11.076726913452148,5.033252239227295,8460,82.56843369189616,15.420437253227918,1,24.872595683289422,4.645192889213254,41.111067199538084,9.560175373947835,1029,94.69278038730855,2.353144971694229,True,AWE\01772\remap85_from_l7a\slice_006\cluster_005_global_00010\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_005_global_00010,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_005_global_00010_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,6,11,ok,saved representative point,0,82,230,82,230,3830,32.70463943481445,-100.9639892578125,2.891540050506592,24.0,90.00000250447816,317.55511474609375,47.55510330200195,175.13999938964844,14.326662063598633,-47.03644561767578,0.0005452188779599965,-56.11928356871526,1.731197628453799e-07,15.101029087892012,14.254633485788725,-9.620176325544964,-10.518877472410894,12.866498947143555,5.860229015350342,7.006270408630371,2828,81.15995496427202,14.499355677051339,1,24.104506624388794,4.306308636084248,42.20270425148991,10.35717355277884,937,134.20166568367316,15.264723832985885,True,AWE\01772\remap85_from_l7a\slice_006\cluster_006_global_00011\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_006_global_00011,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_006_global_00011_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,7,12,ok,saved representative point,2,232,276,266,256,3876,34.072479248046875,-98.08329772949219,0.796889066696167,24.0,159.99999534548672,315.9659118652344,115.96589660644531,191.5399932861328,14.397648811340332,-32.6845703125,0.00044563901610672474,45.90862788467165,2.114436178882938e-07,13.664148643606568,1.0020948528950295,-0.43875346106761925,0.9009381191846063,0.8170515894889832,0.15662917494773865,0.6604223847389221,2724,-10.21959760216732,1.8008156066045051,-1,22.07433082068141,3.889761710265731,110.13752468195308,10.451341076199345,949,161.75774269442672,0.03112069928035015,False,AWE\01772\remap85_from_l7a\slice_006\cluster_007_global_00012\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_007_global_00012,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_007_global_00012_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,8,13,ok,saved representative point,1,75,144,62,146,3744,33.66010665893555,-102.3887939453125,1.7553702592849731,26.17218589782715,90.00000250447816,318.3832092285156,48.383201599121094,198.9600067138672,17.375545501708984,-41.73472595214844,0.00044509980943985283,-69.23908351666873,9.28442018184084e-08,20.620655886582135,6.243884622344834,-4.146846606109863,-4.667950128541371,3.3693785667419434,1.4861963987350464,1.883182168006897,1436,88.9002247620684,17.224308936698662,1,26.40336675433432,5.115619754199503,44.122601236733324,10.637939901934017,915,148.01960990226848,14.387420992903337,True,AWE\01772\remap85_from_l7a\slice_006\cluster_008_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_008_global_00013,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_008_global_00013_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,9,14,ok,saved representative point,1,75,150,62,146,3750,33.58935546875,-102.29325103759766,1.6302727460861206,24.0,79.99999767274336,318.3152160644531,38.31520080566406,204.9199981689453,17.551958084106445,-42.05073547363281,0.00044992155744694173,-69.88413291502278,9.212545382370618e-08,20.700939124284393,5.49841803347711,-4.314123522290415,-3.4089498537360194,2.987614154815674,1.83922278881073,1.1483914852142334,1216,82.1835857572191,15.1751643623024,1,24.408524969894078,4.507023815603814,37.110340675223085,10.692728576114327,916,148.03716480695525,20.402015106170975,True,AWE\01772\remap85_from_l7a\slice_006\cluster_009_global_00014\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_009_global_00014,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_009_global_00014_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,10,15,ok,saved representative point,0,182,214,182,214,3814,34.215911865234375,-99.75875854492188,2.5489308834075928,37.0130615234375,149.99999734394112,316.9002990722656,106.90028381347656,188.6199951171875,13.02436351776123,-33.54126739501953,0.0004494398017413914,42.78821891066079,2.4548395532660574e-07,12.681432437598973,6.308503293205868,-1.8339269728275038,6.03605215838341,5.589456081390381,0.4723679721355438,5.117088317871094,16948,-6.909253569147529,1.056438070732906,-1,32.83277296058906,5.0201937121227695,106.98822338234348,9.435701480251533,933,63.09738127840256,0.015975031396364053,False,AWE\01772\remap85_from_l7a\slice_006\cluster_010_global_00015\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_010_global_00015,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_010_global_00015_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,11,16,ok,saved representative point,1,75,226,54,238,3826,32.66019058227539,-101.1250228881836,1.8321211338043213,44.01619338989258,90.00000250447816,317.6567077636719,47.65672302246094,179.52999877929688,14.985885620117188,-47.598209381103516,0.0005473120254464447,-115.4113044315624,4.109020341230142e-08,30.996361891345853,6.072135651583392,-4.0900153841784395,-4.488051417755122,2.6804378032684326,1.2161089181900024,1.4643288850784302,7548,140.4981465418711,26.3807894284405,1,41.727949522935724,7.835094460246831,43.20532807333367,10.939882984624266,936,148.0129422811861,6.2857746709857265,True,AWE\01772\remap85_from_l7a\slice_006\cluster_011_global_00016\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_011_global_00016,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_011_global_00016_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,12,17,ok,saved representative point,1,75,148,60,148,3748,33.612945556640625,-102.32508087158203,1.8656870126724243,31.124149322509766,100.0000005060238,318.3394775390625,58.3394660949707,208.0,17.495594024658203,-41.94561004638672,0.0004482994554564357,-79.53122914661128,7.087495927856416e-08,23.601165871662314,6.166838335501637,-3.2368827831441513,-5.2490460947106925,2.9284467697143555,0.8068009614944458,2.12164568901062,5224,106.05101848233167,20.184163307488515,1,31.497152489252514,5.994696502324089,53.0661910157936,10.769778584613341,916,148.02064557408377,3.623484798625887,True,AWE\01772\remap85_from_l7a\slice_006\cluster_012_global_00017\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_012_global_00017,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_012_global_00017_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,13,18,ok,saved representative point,1,224,282,252,268,3882,33.89700698852539,-98.11065673828125,1.2976205348968506,37.0130615234375,109.99999850756943,315.9912414550781,65.9912338256836,190.4199981689453,13.886335372924805,-33.80575180053711,0.00044810547842644155,77.50164200656994,7.46033699638936e-08,23.00385627294843,2.9186336813217486,1.1875229073182545,2.6661230111043532,1.4213440418243408,0.23530124127864838,1.1860427856445312,7952,-52.27067455069742,5.981007874471708,-1,30.29149334937978,3.466067002376776,72.08940978142097,8.640171928374743,951,145.97889455545624,0.1910104373046397,False,AWE\01772\remap85_from_l7a\slice_006\cluster_013_global_00018\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_013_global_00018,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_013_global_00018_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
6,14,19,ok,saved representative point,0,84,224,84,224,3824,32.80281066894531,-101.02918243408203,1.8853672742843628,26.17218589782715,79.99999767274336,317.5977783203125,37.5977783203125,199.63999938964844,14.546730995178223,-46.251502990722656,0.0005357458139769733,-70.15911943234369,1.0884049976523051e-07,19.0451590863386,5.48942090918681,-4.349341340028045,-3.3491747977883146,3.8604748249053955,2.4234530925750732,1.4370216131210327,1076,86.8522590572186,15.886064630566516,1,25.79512093999393,4.718161195278256,35.48121683698008,10.614680949620622,936,130.29707312410767,18.110727474765103,True,AWE\01772\remap85_from_l7a\slice_006\cluster_014_global_00019\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_014_global_00019,plots_l7a_cluster_debug\01772\slice_006\awe_l7a_tmp_2024075T0844_01772_v23_slice_006_cluster_014_global_00019_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
7,0,39,ok,saved representative point,0,198,0,198,0,4200,29.464157104492188,-93.94657135009766,1.7364305257797241,24.0,90.00000250447816,313.87451171875,43.8745002746582,187.5800018310547,-2.346634864807129,-35.677284240722656,0.0005233336705714464,-53.33387203321182,1.8398077690067292e-07,14.648516484922547,4.528865034455999,-3.264675261807538,-3.1388714429329565,4.044961929321289,2.1019182205200195,1.9430434703826904,18376,79.75272279293846,13.828323103212119,1,25.22362320878826,4.373523553175641,50.23866745789851,8.8063001791639,1033,94.69905349134832,2.4871388110232266,True,AWE\01772\remap85_from_l7a\slice_007\cluster_000_global_00039\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_007\cluster_000_global_00039,plots_l7a_cluster_debug\01772\slice_007\awe_l7a_tmp_2024075T0844_01772_v23_slice_007_cluster_000_global_00039_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
7,1,40,ok,saved representative point,1,75,480,56,472,4680,21.51801109313965,-89.52993774414062,1.550204873085022,44.01619338989258,100.0000005060238,311.8575134277344,51.857513427734375,218.55999755859375,-18.201574325561523,-41.79397964477539,0.0010075514437630773,69.93907256705509,2.0598115623704803e-07,13.844144464461877,0.7116511475904848,0.43952943727327876,0.559697444729819,1.2948166131973267,0.49391233921051025,0.8009042739868164,22404,-25.82741555735255,4.195842736797338,-1,40.57252189373201,6.591287499259818,53.28313906460553,9.797382943259253,1158,148.0202926849991,0.020378195785621844,False,AWE\01772\remap85_from_l7a\slice_007\cluster_001_global_00040\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_007\cluster_001_global_00040,plots_l7a_cluster_debug\01772\slice_007\awe_l7a_tmp_2024075T0844_01772_v23_slice_007_cluster_001_global_00040_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
7,2,41,ok,saved representative point,0,124,18,124,18,4218,28.3201961517334,-94.76898193359375,1.7210288047790527,135.76449584960938,109.99999850756943,314.2740478515625,64.27405548095703,209.1999969482422,-6.18904972076416,-44.28391647338867,0.0004768201324623078,83.69666107205134,6.80672677475725e-08,24.083006854185328,1.1409503493886866,0.49524913124019143,1.0278599115521538,0.5647426843643188,0.10640554130077362,0.4583371579647064,30000,-41.11568110832078,7.20136535288098,-1,134.7460114667175,23.600612521993394,64.57008374962098,10.878350767388135,1038,51.33995413762182,0.030667272869650358,False,AWE\01772\remap85_from_l7a\slice_007\cluster_002_global_00041\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_007\cluster_002_global_00041,plots_l7a_cluster_debug\01772\slice_007\awe_l7a_tmp_2024075T0844_01772_v23_slice_007_cluster_002_global_00041_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
7,3,42,ok,saved representative point,2,71,434,34,452,4634,22.100425720214844,-90.14606475830078,0.6215202212333679,37.0130615234375,90.00000250447816,312.11627197265625,42.11628723144531,214.4600067138672,-20.6864070892334,-42.396202087402344,0.0009933195542544127,62.54109867370938,2.539557043120803e-07,12.468117378371392,0.12906803101815426,0.09574077855310252,0.08655784166064338,0.2570672631263733,0.14145007729530334,0.11561720073223114,5348,-18.763747900543166,3.2555785008798046,-1,37.942693626970694,6.583195334545036,44.27943214051948,10.04302247396511,1146,155.91516255661682,0.011742013932941296,False,AWE\01772\remap85_from_l7a\slice_007\cluster_003_global_00042\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01772\remap85_from_l7a\slice_007\cluster_003_global_00042,plots_l7a_cluster_debug\01772\slice_007\awe_l7a_tmp_2024075T0844_01772_v23_slice_007_cluster_003_global_00042_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,
7,4,-1,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l7\2024\03_v23\awe_l7a_tmp_2024075T0844_01772_v23.nc,2024075T0844_01772,01772,v23,No amplitude data collected for ROI_22_100x100.
